1255 [4, 8] 57.80500000000001 49 304533 17853
1256 [4, 8] 61.90500000000001 47 304627 17855
1257 [5, 8] 68.31000000000002 53 304680 17856
1258 [2, 8] 46.14 53 304796 17859
1259 [4, 8] 58.900000000000006 46 304842 17860
1260 [5, 8] 72.86000000000001 45 304929 17866
1261 [2, 8] 62.760000000000005 42 304971 17867
1262 [5, 8] 59.21500000000001 54 305025 17868
1263 [3, 8] 59.13000000000001 51 305161 17872
1264 [4, 8] 59.96 49 305210 17873
1265 [4, 8] 70.88500000000002 44 305254 17874
1266 [3, 8] 82.72500000000001 42 305341 17876
1267 [4, 8] 67.19 52 305393 17877
1268 [4, 8] 69.96000000000001 45 305639 17879
1269 [5, 8] 66.95 46 305685 17880
1270 [5, 8] 72.015 46 305731 17881
1271 [5, 8] 48.985 49 305846 17883
1272 [0, 8] 32.629999999999995 41 305931 17885
1273 [2, 8] 56.87500000000001 46 305977 17886
1274 [0, 8] 29.93 49 306026 17887
1275 [0, 7] 28.96 48 306074 17888
1276 [4, 8] 82.865 42 306132 17890
1277 [5, 8] 72.04 49 306222 17892
1278 [0, 7] 58.905000000000015 50 306272 17893
1279 [2, 8] 68.05000000000001 48 306320 17894
1280 [5, 8] 58.00000000000001 48 306467 17898
1281 [5, 8] 70.065 47 306514 17899
1282 [4, 8] 66.97 49 306592 17901
1283 [5, 8] 61.685 42 306634 17902
1284 [2, 8] 30.699999999999992 45 306679 17903
1285 [3, 8] 72.82500000000002 43 306722 17904
1286 [5, 8] 48.24 53 306775 17905
1287 [4, 8] 56.94000000000001 49 306824 17906
1288 [0, 5] 40.629999999999995 46 306916 17908
1289 [5, 8] 58.895 46 306962 17909
1290 [0, 6] 29.76 45 307021 17911
1291 [0, 8] 28.994999999999994 49 307170 17916
1292 [4, 8] 70.41000000000001 58 307228 17917
1293 [5, 8] 67.85 44 307275 17919
1294 [0, 8] 18.78 46 307321 17920
1295 [5, 8] 72.885 43 307373 17922
1296 [5, 8] 59.220000000000006 52 307425 17923
1297 [5, 8] 63.39000000000001 59 307484 17924
1298 [4, 8] 72.285 54 307559 17927
1299 [4, 8] 67.16000000000003 55 307659 17929
1300 [5, 8] 46.0 54 307730 17932
1301 [5, 8] 52.589999999999996 39 307769 17933
1302 [5, 8] 57.455 43 307895 17937
1303 [0, 8] 32.754999999999995 43 307981 17940
1304 [5, 8] 80.05 46 308027 17941
1305 [5, 8] 61.754999999999995 43 308070 17942
1306 [3, 8] 60.69 40 308238 17947
1307 [4, 8] 71.88500000000002 42 308285 17949
1308 [0, 8] 51.015 49 308378 17951
1309 [5, 8] 70.825 42 308420 17952
1310 [2, 8] 70.015 47 308496 17956
1311 [2, 8] 80.845 44 308540 17957
1312 [0, 7] 19.809999999999995 44 308584 17958
1313 [4, 8] 79.075 46 308630 17959
1314 [5, 8] 59.980000000000004 46 308744 17963
1315 [0, 8] 50.98500000000001 47 308791 17964
1316 [5, 8] 67.94500000000001 51 308868 17966
1317 [5, 8] 55.95 49 308917 17967
1318 [4, 8] 82.855 42 308964 17969
1319 [5, 8] 48.754999999999995 45 309018 17971
1320 [5, 8] 78.11 48 309066 17972
1321 [0, 2] 4.679999999999997 56 309122 17973
1322 [5, 8] 61.02 49 309175 17975
1323 [4, 8] 79.91499999999999 46 309221 17976
1324 [4, 8] 61.685 43 309264 17977
1325 [4, 8] 80.64999999999999 42 309306 17978
1326 [5, 8] 81.91 44 309350 17979
1327 [4, 8] 60.660000000000004 40 309390 17980
1328 [5, 8] 51.545 42 309432 17981
1329 [0, 6] 39.575 44 309476 17982
1330 [5, 8] 53.970000000000006 52 309528 17983
1331 [5, 8] 50.525 41 309569 17984
1332 [2, 8] 81.895 46 309615 17985
1333 [0, 8] 47.135000000000005 51 309671 17987
1334 [5, 8] 62.44500000000001 39 309742 17989
1335 [5, 8] 56.905 49 309791 17990
1336 [0, 8] 28.754999999999995 52 309843 17991
1337 [5, 8] 70.47 40 309883 17992
1338 [4, 8] 70.97000000000003 50 309933 17993
1339 [4, 8] 61.69500000000001 42 309975 17994
1340 [2, 8] 59.865 45 310020 17995
1341 [3, 8] 69.935 47 310067 17996
1342 [5, 8] 72.775 40 310107 17997
1343 [5, 8] 50.68 43 310155 17999
1344 [3, 8] 62.63000000000001 38 310200 18001
1345 [5, 8] 45.14 54 310259 18003
1346 [4, 8] 61.795 43 310302 18004
1347 [4, 8] 66.225 53 310393 18006
1348 [4, 8] 61.91500000000001 45 310543 18009
1349 [0, 6] 51.755 42 310585 18010
1350 [3, 8] 81.84500000000001 44 310824 18016
1351 [4, 8] 71.06 47 310871 18017
1352 [5, 8] 69.80000000000001 45 310984 18019
1353 [0, 8] 46.135000000000005 50 311151 18023
1354 [5, 8] 61.800000000000004 45 311196 18024
1355 [2, 8] 69.95000000000002 48 311244 18025
1356 [3, 8] 60.635000000000005 44 311288 18026
1357 [2, 8] 50.574999999999996 45 311333 18027
1358 [4, 8] 57.985000000000014 48 311390 18029
1359 [0, 8] 37.120000000000005 53 311443 18030
1360 [5, 8] 48.93000000000001 48 311491 18031
1361 [4, 8] 61.95000000000001 45 311536 18032
1362 [3, 8] 46.455 62 311681 18035
1363 [5, 8] 70.81 42 311723 18036
1364 [2, 8] 60.620000000000005 40 311763 18037
1365 [4, 8] 50.755 43 311820 18039
1366 [2, 8] 76.16 50 311916 18042
1367 [3, 8] 48.455000000000005 40 311995 18044
1368 [2, 8] 82.89 44 312039 18045
1369 [4, 8] 77.30499999999999 54 312105 18048
1370 [3, 8] 71.055 50 312212 18051
1371 [5, 8] 62.650000000000006 40 312338 18055
1372 [0, 8] 22.760000000000005 45 312413 18057
1373 [2, 8] 59.980000000000004 49 312462 18058
1374 [0, 8] 60.210000000000015 51 312513 18059
1375 [5, 8] 54.38000000000001 57 312584 18061
1376 [5, 8] 48.69 43 312663 18063
1377 [3, 8] 69.025 49 312756 18065
1378 [3, 8] 60.825 44 312937 18069
1379 [4, 8] 71.06000000000002 48 312985 18070
1380 [5, 8] 70.445 40 313025 18071
1381 [5, 8] 77.16999999999999 50 313075 18072
1382 [4, 8] 73.27000000000001 54 313129 18073
1383 [5, 8] 81.94 44 313173 18074
1384 [4, 8] 58.955000000000005 45 313407 18077
1385 [0, 7] 48.850000000000016 46 313453 18078
1386 [5, 8] 60.825 45 313498 18079
1387 [4, 8] 78.96 46 313586 18081
1388 [3, 8] 69.95 47 313633 18082
1389 [5, 8] 71.92999999999999 46 313679 18083
1390 [4, 8] 70.81 42 313721 18084
1391 [5, 8] 55.08500000000001 55 313776 18085
1392 [5, 8] 62.940000000000005 44 313862 18087
1393 [5, 8] 49.245000000000005 54 313916 18088
1394 [0, 5] 32.3 35 313951 18089
1395 [5, 8] 78.03999999999999 50 314033 18091
1396 [0, 8] 39.230000000000004 55 314099 18093
1397 [2, 8] 60.8 42 314141 18094
1398 [5, 8] 80.87499999999999 44 314185 18095
1399 [0, 1] 33.78 48 314233 18096
1400 [0, 7] 49.955000000000005 48 314281 18097
1401 [0, 8] 22.555 43 314324 18098
1402 [5, 8] 70.03000000000002 49 314417 18100
1403 [3, 8] 57.21500000000002 52 314469 18101
1404 [3, 8] 40.605000000000004 40 314509 18102
1405 [0, 8] 62.94000000000001 46 314555 18103
1406 [5, 8] 72.77000000000001 42 314631 18105
1407 [5, 8] 40.72 45 314676 18106
1408 [4, 8] 71.91999999999999 46 314766 18109
1409 [3, 8] 81.16000000000001 50 314816 18110
1410 [3, 8] 79.09 48 314864 18111
1411 [0, 7] 31.89000000000001 64 314931 18113
1412 [5, 8] 80.99999999999999 45 315021 18115
1413 [2, 8] 28.825 47 315108 18118
1414 [5, 8] 80.99 46 315154 18119
1415 [4, 8] 67.13 51 315208 18121
1416 [0, 6] 51.75000000000001 42 315250 18122
1417 [5, 8] 37.800000000000004 49 315299 18123
1418 [0, 8] 21.615 42 315420 18125
1419 [5, 8] 79.85999999999999 46 315466 18126
1420 [5, 8] 58.825 42 315508 18127
1421 [5, 8] 71.76000000000002 44 315552 18128
1422 [5, 8] 46.115 52 315604 18129
1423 [5, 8] 62.370000000000005 40 315644 18130
1424 [2, 8] 72.69500000000001 42 315686 18131
1425 [0, 3] 19.285 39 315725 18132
1426 [0, 8] 42.890000000000015 46 315782 18134
1427 [4, 8] 80.005 46 315828 18135
1428 [5, 8] 70.07000000000002 49 315877 18136
1429 [4, 8] 71.45500000000001 38 315915 18137
1430 [3, 8] 50.725 43 315958 18138
1431 [5, 8] 69.98000000000002 47 316005 18139
1432 [3, 8] 69.82000000000001 44 316114 18143
1433 [4, 8] 60.10500000000002 50 316164 18144
1434 [4, 8] 47.815000000000005 45 316209 18145
1435 [3, 8] 78.855 46 316299 18147
1436 [5, 8] 57.885000000000005 44 316343 18148
1437 [4, 8] 50.705000000000005 43 316515 18153
1438 [5, 8] 69.92500000000001 47 316618 18156
1439 [4, 8] 38.93 51 316675 18158
1440 [5, 8] 80.06499999999998 46 316762 18160
1441 [4, 8] 77.23 52 316814 18161
1442 [4, 8] 50.71 41 316855 18162
1443 [5, 8] 61.84000000000001 45 317024 18168
1444 [3, 8] 68.85000000000001 44 317168 18173
1445 [4, 8] 47.68000000000001 45 317286 18177
1446 [5, 8] 82.87999999999998 44 317336 18179
1447 [0, 6] 24.985 53 317389 18180
1448 [2, 8] 71.875 45 317434 18181
1449 [3, 8] 70.815 42 317510 18183
1450 [2, 8] 72.69 40 317590 18185
1451 [5, 8] 67.995 46 317636 18186
1452 [4, 8] 71.015 46 317682 18187
1453 [3, 8] 76.16000000000001 52 317734 18188
1454 [3, 8] 80.92 44 317778 18189
1455 [2, 8] 71.74000000000001 42 317820 18190
1456 [0, 7] 30.805 44 317867 18192
1457 [5, 8] 72.72 40 317954 18195
1458 [5, 8] 49.595 40 318084 18198
1459 [5, 8] 59.985 47 318138 18200
1460 [0, 8] 62.89500000000001 44 318266 18203
1461 [2, 8] 61.655 40 318306 18204
1462 [5, 8] 47.885000000000005 50 318356 18205
1463 [5, 8] 71.83 42 318398 18206
1464 [5, 8] 77.63499999999999 46 318444 18207
1465 [2, 8] 70.07000000000001 49 318493 18208
1466 [3, 8] 81.10499999999999 48 318541 18209
1467 [5, 8] 71.94 44 318589 18211
1468 [5, 8] 68.905 46 318635 18212
1469 [5, 8] 80.95499999999998 44 318679 18213
1470 [5, 8] 60.919999999999995 47 318731 18215
1471 [5, 8] 52.33500000000001 61 318792 18216
1472 [3, 8] 51.555 40 318832 18217
1473 [0, 7] 41.125000000000014 54 318914 18219
1474 [5, 8] 70.83500000000001 42 318956 18220
1475 [4, 8] 77.1 50 319006 18221
1476 [0, 8] 62.775000000000006 44 319100 18224
1477 [4, 8] 69.91 47 319147 18225
1478 [4, 8] 70.16000000000003 49 319196 18226
1479 [4, 8] 80.07000000000001 47 319243 18227
1480 [4, 8] 68.89500000000001 44 319287 18228
1481 [5, 8] 71.95000000000002 47 319342 18230
1482 [4, 8] 61.775000000000006 43 319428 18232
1483 [5, 8] 69.88500000000002 44 319472 18233
1484 [3, 8] 77.12 49 319521 18234
1485 [3, 8] 61.760000000000005 43 319564 18235
1486 [4, 8] 51.89500000000001 45 319680 18239
1487 [5, 8] 81.13 48 319728 18240
1488 [4, 8] 62.555 38 319805 18242
1489 [5, 8] 60.940000000000005 45 319850 18243
1490 [0, 8] 29.784999999999997 47 319935 18246
1491 [2, 8] 70.815 42 319977 18247
1492 [3, 8] 56.93000000000001 49 320026 18248
1493 [5, 8] 62.585 38 320064 18249
1494 [5, 8] 79.085 48 320112 18250
1495 [0, 8] 50.92 46 320172 18252
1496 [0, 5] 50.73000000000001 43 320218 18254
1497 [4, 8] 64.57000000000001 45 320263 18255
1498 [4, 8] 64.17000000000002 53 320316 18256
1499 [5, 8] 70.275 51 320367 18257
1500 [4, 8] 78.07000000000001 50 320453 18259
1501 [4, 8] 68.17500000000001 52 320505 18260
1502 [4, 8] 70.82000000000001 44 320549 18261
1503 [0, 7] 49.790000000000006 47 320601 18263
1504 [4, 8] 32.09 54 320686 18265
1505 [5, 8] 65.97 49 320752 18267
1506 [2, 8] 49.735 44 320801 18269
1507 [4, 8] 71.465 38 320883 18271
1508 [3, 8] 78.99 48 320967 18274
1509 [4, 8] 50.97500000000001 48 321061 18277
1510 [5, 8] 78.17999999999999 51 321126 18279
1511 [0, 4] 19.339999999999996 38 321176 18281
1512 [5, 8] 71.12 52 321270 18283
1513 [5, 8] 39.77000000000001 45 321351 18285
1514 [3, 8] 66.875 46 321421 18287
1515 [4, 8] 71.79 42 321463 18288
1516 [5, 8] 71.91499999999999 45 321508 18289
1517 [3, 8] 79.13 48 321556 18290
1518 [5, 8] 49.260000000000005 53 321609 18291
1519 [5, 8] 71.09 47 321668 18293
1520 [5, 8] 69.135 51 321719 18294
1521 [5, 8] 51.845000000000006 46 321765 18295
1522 [5, 8] 69.16499999999999 51 321816 18296
1523 [4, 8] 61.665000000000006 42 321858 18297
1524 [4, 8] 69.13999999999999 50 321908 18298
1525 [5, 8] 38.16 40 321948 18299
1526 [4, 8] 68.23 52 322000 18300
1527 [2, 8] 59.714999999999996 42 322085 18302
1528 [3, 8] 41.77000000000001 45 322156 18305
1529 [5, 8] 79.11999999999999 48 322204 18306
1530 [5, 8] 80.92499999999998 46 322300 18309
1531 [4, 8] 60.88000000000001 46 322388 18311
1532 [4, 8] 67.98500000000001 46 322434 18312
1533 [5, 8] 36.035 50 322484 18313
1534 [4, 8] 47.945 47 322531 18314
1535 [3, 8] 40.54 41 322572 18315
1536 [2, 8] 69.875 46 323026 18320
1537 [0, 6] -0.36499999999999844 48 323074 18321
1538 [0, 6] 48.73000000000001 44 323118 18322
1539 [5, 8] 60.785000000000004 43 323161 18323
1540 [2, 8] 40.790000000000006 45 323206 18324
1541 [5, 8] 79.66499999999998 42 323342 18329
1542 [4, 8] 51.55500000000001 38 323380 18330
1543 [5, 8] 72.79000000000002 42 323422 18331
1544 [5, 8] 79.96999999999998 46 323482 18333
1545 [5, 8] 80.02499999999999 46 323528 18334
1546 [2, 8] 82.85000000000001 44 323572 18335
1547 [5, 8] 69.915 46 323618 18336
1548 [5, 8] 39.94499999999999 49 323667 18337
1549 [4, 8] 69.025 50 323756 18339
1550 [4, 8] 67.97500000000001 50 323818 18341
1551 [4, 8] 62.720000000000006 41 323859 18342
1552 [0, 6] 39.63499999999999 42 323901 18343
1553 [0, 7] 40.69 42 323943 18344
1554 [3, 8] 68.10500000000002 51 323994 18345
1555 [3, 8] 71.89500000000001 44 324038 18346
1556 [4, 8] 58.945000000000014 49 324119 18348
1557 [0, 6] 42.435 36 324155 18349
1558 [5, 8] 42.665000000000006 42 324197 18350
1559 [5, 8] 58.940000000000005 49 324246 18351
1560 [4, 8] 70.775 44 324290 18352
1561 [5, 8] 67.99000000000001 48 324338 18353
1562 [4, 8] 52.64500000000001 39 324377 18354
1563 [5, 8] 80.92999999999999 46 324465 18356
1564 [0, 5] 52.54000000000001 40 324545 18358
1565 [0, 8] 30.809999999999995 45 324601 18360
1566 [2, 8] 57.19500000000001 52 324653 18361
1567 [3, 8] 49.75 45 324698 18362
1568 [4, 8] 69.99000000000001 49 324747 18363
1569 [3, 8] 80.94000000000001 48 324795 18364
1570 [4, 8] 60.61500000000001 42 324837 18365
1571 [5, 8] 60.835000000000015 47 324884 18366
1572 [5, 8] 77.22 50 325015 18369
1573 [0, 8] 29.945 47 325105 18372
1574 [4, 8] 60.79500000000001 43 325148 18373
1575 [2, 8] 70.73 42 325190 18374
1576 [3, 8] 79.045 50 325240 18375
1577 [5, 8] 68.995 46 325363 18379
1578 [2, 8] 79.08 48 325449 18381
1579 [4, 8] 62.82500000000001 44 325493 18382
1580 [3, 8] 48.21500000000002 57 325550 18383
1581 [4, 8] 81.875 46 325596 18384
1582 [5, 8] 56.005 51 325647 18385
1583 [0, 6] 61.76500000000001 44 325691 18386
1584 [5, 8] 72.91 45 325736 18387
1585 [5, 8] 46.855000000000004 48 325787 18389
1586 [4, 8] 62.45 57 325849 18391
1587 [0, 6] 31.569999999999997 40 325889 18392
1588 [4, 8] 47.23500000000001 52 325941 18393
1589 [4, 8] 47.989999999999995 47 325988 18394
1590 [5, 8] 69.86500000000001 44 326032 18395
1591 [0, 6] 18.744999999999997 44 326136 18400
1592 [4, 8] 82.88499999999999 44 326237 18404
1593 [4, 8] 82.89 44 326281 18405
1594 [4, 8] 82.02 46 326448 18409
1595 [5, 8] 60.805 44 326506 18411
1596 [3, 8] 67.15 52 326558 18412
1597 [0, 7] 46.900000000000006 48 326646 18414
1598 [3, 8] 80.03500000000001 48 326735 18416
1599 [2, 8] 79.89 46 326781 18417
1600 [4, 8] 81.955 46 326866 18420
1601 [5, 8] 70.98500000000001 47 326913 18421
1602 [5, 8] 59.87000000000001 49 326962 18422
1603 [3, 8] 57.94000000000001 51 327013 18423
1604 [5, 8] 47.90000000000001 50 327063 18424
1605 [0, 8] 17.73 47 327110 18425
1606 [4, 8] 47.00000000000001 50 327192 18427
1607 [5, 8] 82.89 44 327236 18428
1608 [5, 8] 82.03499999999998 46 327289 18430
1609 [5, 8] 78.27499999999999 52 327341 18431
1610 [4, 8] 78.06499999999998 50 327391 18432
1611 [2, 8] 50.63500000000001 43 327460 18434
1612 [3, 8] 79.19500000000001 54 327514 18435
1613 [2, 8] 52.620000000000005 41 327555 18436
1614 [4, 8] 71.85500000000002 44 327599 18437
1615 [5, 8] 69.07500000000002 48 327647 18438
1616 [2, 8] 72.70000000000002 40 327731 18441
1617 [4, 8] 47.805 44 327775 18442
1618 [5, 8] 66.14500000000001 50 327825 18443
1619 [5, 8] 64.86 48 327873 18444
1620 [4, 8] 51.69 41 327914 18445
1621 [5, 8] 60.025000000000006 50 327964 18446
1622 [4, 8] 81.08 46 328010 18447
1623 [5, 8] 51.714999999999996 42 328052 18448
1624 [5, 8] 68.17 51 328103 18449
1625 [3, 8] 79.035 49 328152 18450
1626 [5, 8] 78.115 50 328202 18451
1627 [5, 8] 78.78999999999999 44 328257 18453
1628 [5, 8] 78.05999999999999 48 328305 18454
1629 [4, 8] 78.08999999999999 48 328353 18455
1630 [0, 8] 52.785000000000004 42 328395 18456
1631 [5, 8] 69.875 46 328489 18459
1632 [4, 8] 61.67 40 328529 18460
1633 [0, 6] 62.650000000000006 40 328610 18462
1634 [5, 8] 72.01500000000001 45 328900 18465
1635 [5, 8] 60.085000000000015 50 328960 18467
1636 [5, 8] 79.02 46 329006 18468
1637 [3, 8] 51.75000000000001 44 329050 18469
1638 [5, 8] 80.95 44 329182 18473
1639 [0, 8] 42.045 48 329264 18475
1640 [4, 8] 59.7 42 329306 18476
1641 [5, 8] 64.41499999999999 57 329377 18479
1642 [2, 8] 79.13 48 329428 18481
1643 [3, 8] 60.88500000000001 47 329475 18482
1644 [3, 8] 60.00000000000001 49 329524 18483
1645 [4, 8] 58.77 44 329568 18484
1646 [0, 6] 42.49000000000001 40 329608 18485
1647 [4, 8] 81.26 52 329660 18486
1648 [0, 7] 38.949999999999996 50 329797 18489
1649 [2, 8] 58.055000000000014 49 329846 18490
1650 [4, 8] 68.9 46 329897 18492
1651 [5, 8] 79.205 50 329954 18494
1652 [5, 8] 67.79000000000002 44 330059 18498
1653 [5, 8] 71.915 45 330104 18499
1654 [4, 8] 55.795 45 330149 18500
1655 [4, 8] 57.84 45 330194 18501
1656 [3, 8] 61.005 48 330242 18502
1657 [3, 8] 70.78 42 330336 18505
1658 [5, 8] 78.84999999999998 44 330380 18506
1659 [3, 8] 32.81500000000001 47 330427 18507
1660 [5, 8] 49.080000000000005 52 330479 18508
1661 [0, 7] 41.57000000000001 40 330576 18511
1662 [2, 8] 78.03 50 330626 18512
1663 [2, 8] 50.915000000000006 49 330675 18513
1664 [2, 8] 65.11000000000001 50 330725 18514
1665 [2, 8] 77.27999999999999 52 330777 18515
1666 [0, 6] 57.11000000000001 50 330827 18516
1667 [5, 8] 71.765 42 330908 18518
1668 [2, 8] 61.68500000000001 42 330950 18519
1669 [4, 8] 62.665000000000006 41 330999 18521
1670 [4, 8] 58.925000000000004 45 331159 18525
1671 [5, 8] 69.98500000000001 47 331245 18527
1672 [2, 8] 76.995 48 331304 18529
1673 [4, 8] 79.12999999999998 50 331354 18530
1674 [5, 8] 69.655 42 331396 18531
1675 [4, 8] 50.105000000000004 34 331446 18533
1676 [5, 8] 82.005 44 331490 18534
1677 [2, 8] 70.965 46 331536 18535
1678 [4, 8] 79.955 46 331624 18537
1679 [4, 8] 71.93500000000002 45 331669 18538
1680 [2, 8] 72.65 40 331709 18539
1681 [3, 8] 59.715 42 331751 18540
1682 [4, 8] 80.93499999999999 44 331795 18541
1683 [2, 8] 67.86500000000001 46 331841 18542
1684 [3, 8] 58.86000000000001 44 331885 18543
1685 [2, 8] 72.00500000000002 47 331937 18545
1686 [4, 8] 62.765000000000015 43 331980 18546
1687 [2, 8] 58.725 42 332025 18548
1688 [5, 8] 72.73000000000002 40 332187 18552
1689 [5, 8] 82.00999999999999 46 332233 18553
1690 [4, 8] 69.79000000000002 44 332277 18554
1691 [3, 8] 80.11000000000001 50 332327 18555
1692 [4, 8] 69.03 48 332421 18558
1693 [4, 8] 61.94500000000001 47 332468 18559
1694 [4, 8] 69.53000000000002 40 332508 18560
1695 [4, 8] 66.90500000000002 47 332555 18561
1696 [3, 8] 61.90500000000001 46 332601 18562
1697 [5, 8] 61.97500000000001 48 332688 18564
1698 [5, 8] 57.81 46 332734 18565
1699 [5, 8] 68.94000000000001 48 332782 18566
1700 [4, 8] 66.025 50 332844 18568
1701 [5, 8] 80.93999999999998 44 332888 18569
1702 [5, 8] 80.02999999999999 48 332936 18570
1703 [4, 8] 62.64000000000001 40 332976 18571
1704 [5, 8] 72.955 44 333020 18572
1705 [5, 8] 71.055 47 333067 18573
1706 [4, 8] 71.83500000000001 44 333121 18575
1707 [2, 8] 60.15000000000002 50 333187 18577
1708 [3, 8] 71.89500000000001 44 333231 18578
1709 [5, 8] 57.705000000000005 44 333275 18579
1710 [5, 8] 71.97 47 333322 18580
1711 [0, 4] 46.7 45 333414 18582
1712 [0, 6] 59.96000000000001 48 333462 18583
1713 [4, 8] 62.85000000000001 44 333553 18585
1714 [4, 8] 47.90500000000001 45 333647 18588
1715 [0, 7] 48.210000000000015 53 333700 18589
1716 [5, 8] 67.93 47 333747 18590
1717 [4, 8] 80.15499999999999 48 333795 18591
1718 [3, 8] 41.30500000000001 39 333834 18592
1719 [5, 8] 60.74000000000001 46 333880 18593
1720 [2, 8] 62.705000000000005 41 333921 18594
1721 [5, 8] 58.82 44 333965 18595
1722 [5, 8] 80.10999999999999 48 334017 18597
1723 [5, 8] 58.82 44 334061 18598
1724 [5, 8] 49.90000000000001 47 334108 18599
1725 [0, 7] 49.01000000000001 49 334195 18601
1726 [5, 8] 72.74000000000001 42 334237 18602
1727 [3, 8] 61.46500000000001 42 334279 18603
1728 [5, 8] 58.93500000000001 47 334326 18604
1729 [3, 8] 70.89000000000001 44 334370 18605
1730 [5, 8] 59.91500000000001 47 334417 18606
1731 [2, 8] 81.125 50 334477 18608
1732 [4, 8] 61.685 43 334520 18609
1733 [4, 8] 82.89999999999999 46 334566 18610
1734 [2, 8] 71.715 42 334608 18611
1735 [4, 8] 72.745 42 334650 18612
1736 [0, 7] 42.575 40 334690 18613
1737 [5, 8] 62.31 34 334724 18614
1738 [4, 8] 62.605000000000004 38 334765 18616
1739 [0, 5] 61.680000000000014 40 334805 18617
1740 [0, 7] 30.75999999999999 44 334861 18619
1741 [2, 8] 78.09 48 334909 18620
1742 [4, 8] 76.175 50 334959 18621
1743 [4, 8] 56.875 46 335008 18623
1744 [3, 8] 70.76000000000002 44 335092 18625
1745 [0, 5] 31.424999999999997 37 335129 18626
1746 [5, 8] 68.17 49 335216 18628
1747 [5, 8] 80.09499999999998 46 335262 18629
1748 [3, 8] 50.76500000000001 45 335307 18630
1749 [2, 8] 80.83 44 335359 18632
1750 [5, 8] 61.035000000000004 47 335414 18634
1751 [3, 8] 79.00000000000001 46 335460 18635
1752 [2, 8] 78.07 48 335508 18636
1753 [5, 8] 51.275000000000006 40 335548 18637
1754 [5, 8] 75.1 52 335638 18639
1755 [2, 8] 69.81 44 335682 18640
1756 [4, 8] 76.00999999999999 50 335732 18641
1757 [0, 8] 41.95500000000001 45 335825 18643
1758 [2, 8] 59.725 42 335867 18644
1759 [5, 8] 79.115 50 335917 18645
1760 [2, 8] 69.89000000000001 44 335961 18646
1761 [4, 8] 68.07500000000002 49 336010 18647
1762 [5, 8] 47.964999999999996 49 336059 18648
1763 [5, 8] 69.25000000000001 52 336121 18650
1764 [4, 8] 48.8 48 336176 18652
1765 [5, 8] 81.94499999999998 44 336220 18653
1766 [2, 8] 70.89500000000001 44 336264 18654
1767 [5, 8] 81.89999999999999 44 336503 18656
1768 [4, 8] 67.01 48 336551 18657
1769 [4, 8] 76.955 46 336597 18658
1770 [5, 8] 70.905 44 336722 18661
1771 [5, 8] 58.78 44 336766 18662
1772 [3, 8] 62.68000000000001 41 336807 18663
1773 [3, 8] 51.74500000000001 42 336849 18664
1774 [2, 8] 82.78999999999999 42 336934 18666
1775 [4, 8] 56.84 44 336978 18667
1776 [4, 8] 57.09000000000001 52 337104 18670
1777 [4, 8] 58.14000000000001 52 337156 18671
1778 [3, 8] 59.01000000000001 52 337208 18672
1779 [0, 8] 49.915000000000006 46 337254 18673
1780 [0, 4] 47.78500000000001 46 337313 18675
1781 [4, 8] 61.860000000000014 46 337359 18676
1782 [4, 8] 69.93 46 337405 18677
1783 [2, 8] 71.14 48 337453 18678
1784 [2, 8] 72.62 42 337495 18679
1785 [4, 8] 82.88499999999999 44 337539 18680
1786 [4, 8] 81.89999999999999 44 337583 18681
1787 [0, 8] 42.71000000000001 44 337627 18682
1788 [3, 8] 62.575 38 337688 18685
1789 [3, 8] 46.61500000000001 47 337735 18686
1790 [5, 8] 70.89 45 337780 18687
1791 [4, 8] 78.74999999999999 42 337825 18689
1792 [4, 8] 62.600000000000016 40 337865 18690
1793 [5, 8] 52.345000000000006 37 337902 18691
1794 [3, 8] 58.82 46 337948 18692
1795 [0, 8] 50.81000000000001 46 337994 18693
1796 [5, 8] 82.0 44 338038 18694
1797 [0, 6] 37.68499999999999 42 338166 18698
1798 [5, 8] 70.91 47 338213 18699
1799 [4, 8] 71.89000000000001 42 338255 18700
1800 [4, 8] 71.775 42 338297 18701
1801 [5, 8] 71.02000000000001 45 338347 18703
1802 [5, 8] 50.825 48 338395 18704
1803 [5, 8] 80.015 46 338484 18706
1804 [5, 8] 57.010000000000005 51 338535 18707
1805 [0, 7] 52.76500000000001 44 338579 18708
1806 [2, 8] 52.45499999999999 38 338617 18709
1807 [5, 8] 79.065 48 338665 18710
1808 [4, 8] 69.79500000000002 44 338739 18712
1809 [5, 8] 72.70500000000001 40 338797 18715
1810 [5, 8] 58.91000000000001 47 338895 18717
1811 [5, 8] 61.81000000000002 45 339032 18720
1812 [5, 8] 80.96 44 339076 18721
1813 [0, 8] 30.514999999999997 42 339118 18722
1814 [5, 8] 79.03999999999999 50 339168 18723
1815 [4, 8] 69.86500000000001 46 339214 18724
1816 [0, 8] 60.06000000000001 50 339348 18729
1817 [2, 8] 81.94999999999999 46 339394 18730
1818 [0, 8] 48.99000000000001 48 339442 18731
1819 [3, 8] 68.9 44 339486 18732
1820 [0, 8] 41.83500000000001 42 339528 18733
1821 [5, 8] 61.79 42 339570 18734
1822 [0, 8] 52.81 44 339614 18735
1823 [3, 8] 80.955 44 339658 18736
1824 [5, 8] 65.9 48 339706 18737
1825 [5, 8] 68.93 46 339752 18738
1826 [5, 8] 70.81 42 339794 18739
1827 [4, 8] 60.92 45 339879 18741
1828 [3, 8] 69.82500000000002 44 339934 18744
